        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.418452937524e+00,        +6.093251198263e-05,        +1.984534085006e+04,        +3.284758109746e-13,        +4.810543237644e-09
 2.00e+00,        +2.418508911486e+00,        +6.093684182239e-05,        +1.984439002683e+04,        +3.636946519886e-13,        +5.326325102535e-09
 3.00e+00,        +2.435492875191e+00,        +2.754141865414e-05,        +4.421509483464e+04,        +4.124851268186e-13,        +6.040978346143e-09
 4.00e+00,        +2.534499805836e+00,        +5.529111470061e-05,        +2.291959404475e+04,        +1.895020296896e-13,        +2.775632521713e-09
